,ID,map,folder,image,cir0_x,cir0_y,cir0_r,cir1_x,cir1_y,cir1_r,cir2_x,cir2_y,cir2_r,cir3_x,cir3_y,cir3_r,cir4_x,cir4_y,cir4_r,numCircles,TimeStamp,season
1814,1815,SP,Coastal,EndZone_3195.png ,560,828,20,566,806,40,542,776,80,504,718,151,452,570,305,5,2024_02_25 14:47:34,18
1815,1816,SP,Jurassic,EndZone_3196.png ,514,614,20,528,606,40,536,638,80,580,658,149,468,550,305,5,2024_02_25 14:48:12,18
1816,1817,WE,Countdown,EndZone_3198 (2).png ,250,314,22,254,332,44,286,364,92,256,386,147,334,516,303,5,2024_02_25 14:49:27,18
1817,1818,WE,Monument,EndZone_3198.png ,546,486,21,540,476,45,560,506,91,570,550,147,556,418,301,5,2023_08_30 20:10:08,18
1818,1819,SP,Echo,EndZone_3199 (2).png ,654,786,20,658,774,40,628,746,80,618,678,151,532,550,305,5,2024_02_25 14:50:04,18
1819,1820,WE,Thermal Station,EndZone_3199.png ,274,740,22,264,738,44,222,746,91,272,724,148,392,628,301,5,2023_08_30 20:10:28,18
1820,1821,WE,SkyW-Trials,EndZone_32.png ,288,124,23,306,142,46,324,182,91,342,236,149,376,386,302,5,2024_03_24 14:50:12,18
1821,1822,WE,Lava Fissure,EndZone_3200.png ,250,444,23,244,464,45,236,468,90,238,522,147,390,506,302,5,2024_02_25 14:50:42,18
1822,1823,SP,Storm Catcher,EndZone_3202 (2).png ,814,430,20,794,432,40,768,404,80,698,424,150,578,520,305,5,2024_02_25 14:51:49,18
1823,1824,WE,Thermal Station,EndZone_3202.png ,346,816,21,346,816,44,364,798,90,404,764,148,502,644,303,5,2023_08_30 20:11:56,18
1824,1825,WE,Tree,EndZone_3203 (2).png ,322,854,23,300,850,45,334,870,90,328,816,149,372,668,301,5,2024_02_25 14:52:26,18
1825,1826,WE,Survey-Epicenter,EndZone_3203.png ,644,378,22,656,366,46,618,368,92,614,316,147,538,450,303,5,2023_08_30 20:12:33,18
1826,1827,SP,Cenote,EndZone_3204 (2).png ,120,742,20,138,732,40,152,726,80,194,670,151,308,566,306,5,2024_02_25 14:53:04,18
1827,1828,WE,Climatizer,EndZone_3204.png ,762,290,22,750,304,46,714,322,91,704,378,148,620,506,301,5,2023_08_30 20:13:10,18
1828,1829,WE,Geyser,EndZone_3205.png ,768,704,22,762,692,45,754,724,90,698,718,149,630,580,302,5,2024_02_25 14:53:42,18
1829,1830,WE,Thermal Station,EndZone_3206.png ,226,842,23,236,862,45,228,816,91,242,762,149,334,640,302,5,2024_02_25 14:54:19,18
1830,1831,SP,Beast,EndZone_3207.png ,168,352,20,182,364,40,204,378,81,272,370,151,414,440,305,5,2024_02_25 14:54:57,18
1831,1832,WE,FragE-NoName,EndZone_3208 (2).png ,686,476,21,674,464,46,674,506,91,708,524,149,558,494,302,5,2024_02_25 14:55:34,18
1832,1833,WE,Lava Fissure,EndZone_3208.png ,130,476,21,142,462,46,154,502,91,190,540,147,318,456,301,5,2023_08_30 20:15:24,18
1833,1834,SP,Cenote,EndZone_3210.png ,204,712,20,220,702,41,250,674,79,282,610,150,432,574,307,5,2024_02_25 14:56:49,18
1834,1835,WE,SkyE,EndZone_3211.png ,406,202,22,384,204,44,354,232,91,344,286,147,450,398,303,5,2024_02_25 14:57:27,18
1835,1836,SP,Jurassic,EndZone_3212.png ,598,650,21,596,648,40,602,680,80,542,652,151,506,502,305,5,2024_02_25 14:58:04,18
1836,1837,SP,Cascade,EndZone_3213.png ,480,352,19,474,338,41,474,354,81,442,294,150,554,402,306,5,2024_02_25 14:58:42,18
1837,1838,WE,Countdown,EndZone_3214.png ,200,400,22,196,408,45,184,442,91,238,454,147,390,464,301,5,2024_02_25 14:59:19,18
1838,1839,WE,Geyser,EndZone_3215.png ,674,524,22,676,544,45,642,530,91,644,514,147,530,426,303,5,2024_02_25 14:59:57,18
1839,1840,WE,Lava Siphon,EndZone_3216 (2).png ,584,790,23,592,812,44,624,806,91,584,770,148,566,616,303,5,2024_02_25 15:00:34,18
1840,1841,WE,SkyW-Trials,EndZone_3216.png ,340,178,23,348,200,46,348,220,90,378,266,149,458,396,301,5,2023_08_30 20:20:27,18
1841,1842,WE,Lava Siphon,EndZone_3217 (2).png ,602,806,22,610,788,46,620,770,91,586,800,149,520,662,303,5,2024_02_25 15:01:11,18
1842,1843,WE,Overlook,EndZone_3217.png ,762,456,22,748,448,46,722,462,92,678,458,149,530,504,301,5,2023_08_30 20:21:05,18
1843,1844,SP,Pylon,EndZone_3218.png ,540,666,19,544,678,40,554,668,79,598,626,151,532,484,306,5,2024_02_25 15:01:49,18
1844,1845,WE,SkyE,EndZone_3219.png ,384,218,22,386,218,46,418,232,90,454,278,147,464,430,301,5,2024_02_25 15:02:26,18
1845,1846,WE,Lava Fissure,EndZone_322.png ,170,452,22,162,442,46,202,454,90,242,412,149,358,512,301,5,2023_11_14 14:18:46,18
1846,1847,SP,Northpad,EndZone_3220.png ,198,130,20,216,142,40,246,164,80,272,230,150,388,334,306,5,2024_02_25 15:03:04,18
1847,1848,SP,Barometer,EndZone_3221.png ,348,688,20,362,676,40,328,668,80,374,616,151,486,512,306,5,2024_02_25 15:03:42,18
1848,1849,WE,Stacks-Maude,EndZone_3222 (2).png ,764,848,22,760,824,44,750,784,92,728,734,148,646,602,303,5,2024_02_25 15:04:19,18
1849,1850,WE,Climatizer,EndZone_3222.png ,680,154,22,678,178,48,670,224,93,624,256,147,548,388,302,5,2023_08_30 20:24:13,18
1850,1851,WE,Climatizer,EndZone_3223.png ,640,98,23,636,122,44,634,166,92,606,218,149,494,324,301,5,2024_02_25 15:04:56,18
1851,1852,WE,Harvester,EndZone_3224.png ,414,746,22,424,762,45,452,796,92,412,766,149,422,612,303,5,2024_02_25 15:05:34,18
1852,1853,WE,Thermal Station,EndZone_3225.png ,280,738,21,282,718,46,278,688,92,304,654,149,398,544,303,5,2024_02_25 15:06:12,18
1853,1854,WE,Geyser,EndZone_3226.png ,674,524,22,676,544,45,642,530,91,644,514,147,530,426,303,5,2024_02_25 15:06:49,18
1854,1855,WE,Launch Site,EndZone_3227.png ,622,902,22,602,898,46,630,864,92,628,808,149,538,684,302,5,2024_02_25 15:07:27,18
1855,1856,SP,Wall,EndZone_3228 (2).png ,540,130,21,544,148,40,542,186,81,518,252,150,586,392,306,5,2024_02_25 15:08:04,18
1856,1857,WE,Overlook,EndZone_3228.png ,826,428,22,804,434,46,790,476,92,760,522,147,608,546,303,5,2023_08_30 20:27:51,18
1857,1858,WE,Climatizer,EndZone_3229.png ,674,164,21,668,184,45,630,210,91,600,258,147,540,398,301,5,2024_02_25 15:08:42,18
1858,1859,SP,Zeus,EndZone_3230 (2).png ,784,110,20,778,126,40,748,154,81,728,222,151,616,330,306,5,2024_02_25 15:09:19,18
1859,1860,WE,FragE-NoName,EndZone_3230.png ,574,412,23,578,432,46,538,444,91,534,414,147,498,540,303,5,2023_08_30 20:29:07,18
1860,1861,SP,Coastal,EndZone_3231.png ,506,878,20,510,862,40,532,826,81,528,756,150,536,600,306,5,2024_02_25 15:09:57,18
1861,1862,SP,Echo,EndZone_3232.png ,644,844,20,630,828,40,606,798,79,594,728,150,514,594,305,5,2024_02_25 15:10:34,18
1862,1863,WE,Tree,EndZone_3233.png ,430,868,22,432,878,44,406,850,90,446,820,147,502,676,301,5,2023_08_30 20:30:52,18
1863,1864,WE,Lava Siphon,EndZone_3234 (2).png ,540,844,22,548,822,44,582,828,91,538,846,147,530,692,303,5,2024_02_25 15:11:49,18
1864,1865,WE,Monument,EndZone_3234.png ,522,336,22,510,330,46,508,328,91,486,286,147,422,426,301,5,2023_08_30 20:31:29,18
1865,1866,WE,Geyser,EndZone_3235 (2).png ,792,582,22,792,570,45,792,612,91,738,622,149,582,628,301,5,2024_02_25 15:12:26,18
1866,1867,WE,Landslide,EndZone_3235.png ,298,462,22,284,450,46,316,476,90,340,446,149,480,440,302,5,2023_08_30 20:32:07,18
1867,1868,SP,Beast,EndZone_3236 (2).png ,138,360,20,156,364,40,198,366,80,254,404,149,394,474,305,5,2024_02_25 15:13:04,18
1868,1869,WE,SkyW-Trials,EndZone_3236.png ,136,234,22,146,238,46,182,252,90,222,290,148,298,426,303,5,2023_08_30 20:32:44,18
1869,1870,SP,Northpad,EndZone_3237.png ,226,126,20,242,136,40,278,152,80,332,200,151,462,282,305,5,2024_02_25 15:13:57,18
1870,1871,SP,Cascade Balls,EndZone_3238 (2).png ,630,512,20,614,502,40,590,534,80,590,586,150,480,474,306,5,2024_02_25 15:14:35,18
1871,1872,WE,SkyW-Trials,EndZone_3238.png ,116,244,22,124,264,45,132,272,91,176,308,148,308,384,302,5,2023_08_30 20:33:25,18
1872,1873,SP,Checkpoint,EndZone_3239 (2).png ,324,352,20,326,342,41,304,358,81,342,412,151,496,418,306,5,2024_02_25 15:15:12,18
1873,1874,WE,Thermal Station,EndZone_3239.png ,204,726,21,216,736,45,256,722,91,232,694,148,324,570,302,5,2023_08_30 20:34:03,18
1874,1875,WE,Geyser,EndZone_324.png ,682,622,22,688,624,44,708,596,92,700,552,149,544,562,301,5,2023_11_14 14:20:13,18
1875,1876,WE,Stacks-Maude,EndZone_3240.png ,812,808,22,816,788,45,774,762,91,740,720,149,610,638,302,5,2024_02_25 15:15:49,18
1876,1877,SP,Lightning Rode,EndZone_3241.png ,872,212,19,858,220,41,836,252,82,778,292,149,650,380,306,5,2024_02_25 15:16:27,18
1877,1878,SP,Launchpad,EndZone_3242.png ,762,682,20,758,666,40,722,650,82,684,592,150,612,452,305,5,2024_02_25 15:17:04,18
1878,1879,WE,Climatizer,EndZone_3243.png ,634,102,23,632,128,47,600,160,90,606,218,147,556,362,303,5,2024_02_25 15:17:42,18
1879,1880,WE,Landslide,EndZone_3244.png ,416,358,23,410,364,46,370,380,91,324,356,148,416,480,302,5,2024_02_25 15:18:19,18
1880,1881,WE,Lava Siphon,EndZone_3245.png ,602,806,22,610,788,46,620,770,91,586,800,149,520,662,303,5,2024_02_25 15:18:56,18
1881,1882,WE,Survey-Epicenter,EndZone_3246.png ,636,408,23,620,394,45,580,380,90,626,408,149,498,490,302,5,2024_02_25 15:19:34,18
1882,1883,WE,Geyser,EndZone_3247.png ,718,708,22,714,726,46,684,730,90,654,684,148,502,656,301,5,2024_02_25 15:20:11,18
1883,1884,SP,Pylon,EndZone_3248 (2).png ,624,694,20,622,674,40,622,692,81,596,628,150,504,504,306,5,2024_02_25 15:20:48,18
1884,1885,WE,Climatizer,EndZone_3248.png ,698,240,22,698,258,46,654,252,91,648,308,149,504,364,302,5,2023_08_30 20:39:40,18
1885,1886,SP,Jurassic,EndZone_3250.png ,492,554,19,494,558,40,502,584,80,438,588,151,576,516,306,5,2024_02_25 15:22:03,18
1886,1887,WE,FragE-NoName,EndZone_3251 (2).png ,634,540,21,648,536,46,628,576,90,622,620,147,516,710,301,5,2024_02_26 00:18:43,18
1887,1888,WE,Climatizer,EndZone_3251.png ,732,282,21,720,266,46,684,288,91,672,342,147,544,428,302,5,2023_08_30 20:41:33,18
1888,1889,SP,Devastated-Coast,EndZone_3252.png ,746,760,20,730,752,40,718,714,80,680,654,149,548,572,306,5,2024_02_26 00:19:16,18
1889,1890,SP,Northpad,EndZone_3253.png ,322,214,20,342,220,40,358,254,81,384,318,151,462,454,305,5,2024_02_26 00:19:49,18
1890,1891,WE,Survey-Epicenter,EndZone_3254.png ,662,134,23,648,154,46,614,182,91,604,238,147,540,378,303,5,2024_02_26 00:20:21,18
1891,1892,SP,Northpad,EndZone_3255.png ,218,126,20,220,144,41,246,180,82,276,242,149,390,350,305,5,2024_02_26 00:20:54,18
1892,1893,SP,Coastal,EndZone_3256.png ,540,834,20,542,816,41,552,774,80,516,714,150,512,558,305,5,2024_02_26 00:21:26,18
1893,1894,WE,FragE-NoName,EndZone_3258.png ,582,528,22,578,530,46,590,526,91,582,530,149,464,468,303,5,2024_02_26 00:22:32,18
1894,1895,WE,SkyW-Trials,EndZone_3259.png ,288,140,21,288,162,45,322,192,91,358,236,149,422,374,301,5,2024_02_26 00:23:04,18
1895,1896,WE,Harvester,EndZone_3260 (2).png ,416,680,23,426,698,45,402,724,90,428,678,149,534,714,302,5,2024_02_26 00:23:36,18
1896,1897,WE,Monument,EndZone_3260.png ,522,336,22,510,330,46,508,328,91,486,286,147,422,426,301,5,2023_08_30 20:47:11,18
1897,1898,WE,FragE-NoName,EndZone_3261.png ,630,424,23,636,422,45,644,426,90,620,390,148,488,466,303,5,2024_02_26 00:24:09,18
1898,1899,SP,Launchpad,EndZone_3262 (2).png ,790,700,20,772,694,40,740,672,81,700,614,149,558,550,306,5,2024_02_26 00:24:42,18
1899,1900,WE,Geyser,EndZone_3262.png ,758,586,22,768,590,46,770,580,91,724,608,147,572,624,303,5,2023_08_30 20:48:26,18
1900,1901,SP,Bean,EndZone_3263.png ,138,570,20,156,574,40,188,548,80,256,534,149,386,450,305,5,2024_02_26 00:25:14,18
1901,1902,SP,Launchpad,EndZone_3264 (2).png ,752,706,20,752,706,40,734,672,81,712,604,149,640,466,306,5,2024_02_26 00:25:47,18
1902,1903,WE,SkyE,EndZone_3264.png ,456,292,23,446,290,46,436,274,91,466,310,149,502,458,302,5,2023_08_30 20:49:24,18
1903,1904,SP,Bean,EndZone_3265 (2).png ,184,618,20,200,608,40,240,612,81,312,610,150,462,572,307,5,2024_02_26 00:26:20,18
1904,1905,WE,Survey-Epicenter,EndZone_3265.png ,522,208,23,534,222,45,500,218,91,494,274,148,448,418,302,5,2023_08_30 20:50:01,18
1905,1906,WE,SkyW-Trials,EndZone_3266 (2).png ,292,290,23,308,292,47,332,276,90,384,278,148,416,428,302,5,2024_02_26 00:26:52,18
1906,1907,WE,Staging-Mirage,EndZone_3266.png ,230,606,22,234,590,46,252,596,92,290,606,149,426,566,303,5,2023_08_30 20:50:38,18
1907,1908,SP,Beast,EndZone_3267.png ,126,336,19,144,336,41,174,366,80,236,396,150,356,496,305,5,2024_02_26 00:27:25,18
1908,1909,WE,Overlook,EndZone_3268.png ,686,332,23,694,336,45,732,350,91,678,338,149,628,482,301,5,2024_02_26 00:27:57,18
1909,1910,WE,Lava Fissure,EndZone_3269.png ,118,390,23,134,378,44,164,408,91,202,450,147,336,524,302,5,2023_08_30 20:52:23,18
1910,1911,WE,Lava Fissure,EndZone_327.png ,246,442,21,252,448,46,290,462,90,276,446,147,392,548,302,5,2023_11_14 14:22:29,18
1911,1912,WE,FragE-NoName,EndZone_3270 (2).png ,630,424,23,636,422,45,644,426,90,620,390,148,488,466,303,5,2024_02_26 00:29:02,18
1912,1913,WE,Survey-Epicenter,EndZone_3270.png ,594,242,22,580,254,45,612,268,92,634,318,147,544,442,301,5,2023_08_30 20:53:00,18
1913,1914,SP,Mill,EndZone_3271.png ,128,436,20,146,430,40,184,444,80,252,450,150,404,408,306,5,2024_02_26 00:29:35,18
1914,1915,SP,Cascade Balls,EndZone_3272.png ,654,658,20,666,672,41,682,658,80,628,616,149,538,488,306,5,2024_02_26 00:30:07,18
1915,1916,Olympus,Orbital,EndZone_3273.png ,764,652,22,764,652,46,722,642,90,668,618,148,592,552,249,5,2024_02_26 00:30:40,18
1916,1917,SP,Launchpad,EndZone_3275.png ,804,730,20,790,720,41,762,686,80,696,668,149,620,532,306,5,2024_02_26 00:31:45,18
1917,1918,SP,Devastated-Coast,EndZone_3276.png ,852,770,20,842,752,40,826,716,80,772,674,151,624,624,305,5,2024_02_26 00:32:17,18
1918,1919,SP,Wall,EndZone_3277.png ,532,270,20,524,256,40,488,272,81,522,324,151,502,478,306,5,2024_02_26 00:32:50,18
1919,1920,WE,FragE-NoName,EndZone_3278.png ,622,558,22,616,564,45,608,600,92,620,592,149,574,460,301,5,2024_02_26 00:33:23,18
1920,1921,WE,Harvester,EndZone_3279.png ,416,680,23,426,698,45,402,724,90,428,678,149,534,714,302,5,2024_02_26 00:33:55,18
1921,1922,SP,Launchpad,EndZone_3282.png ,804,730,20,790,720,41,762,686,80,696,668,149,620,532,306,5,2024_02_26 00:35:33,18
1922,1923,WE,Survey-Epicenter,EndZone_3283.png ,614,118,23,602,140,45,592,182,91,594,240,147,546,386,301,5,2024_02_26 00:36:05,18
1923,1924,SP,Cascade Balls,EndZone_3289.png ,522,400,20,506,386,40,530,380,81,566,354,151,498,494,306,5,2024_02_26 00:39:20,18
1924,1925,WE,Landslide,EndZone_3291 (2).png ,344,424,22,330,438,46,322,432,90,342,394,147,482,452,301,5,2024_02_26 00:40:26,18
1925,1926,WE,Monument,EndZone_3291.png ,520,396,21,516,374,46,506,346,91,466,346,148,456,498,302,5,2023_09_03 21:59:48,18
1926,1927,WE,Survey-Epicenter,EndZone_3292 (2).png ,578,244,22,558,238,46,570,280,91,516,272,149,488,422,301,5,2024_02_26 00:40:58,18
1927,1928,WE,Monument,EndZone_3292.png ,492,478,23,482,494,45,494,500,91,528,460,149,438,376,303,5,2023_09_03 22:00:25,18
1928,1929,Olympus,Orbital,EndZone_3294.png ,668,604,23,648,612,44,630,634,90,614,590,149,550,512,250,5,2024_02_26 00:42:03,18
1929,1930,SP,Ceto-Station,EndZone_3295.png ,386,478,20,388,480,41,392,452,80,392,476,149,542,434,305,5,2024_02_26 00:42:36,18
1930,1931,SP,Cascade Balls,EndZone_3296 (2).png ,654,658,20,666,672,41,682,658,80,628,616,149,538,488,306,5,2024_02_26 08:13:53,18
1931,1932,WE,SkyW-Trials,EndZone_3296.png ,332,162,23,322,182,45,360,204,91,394,250,148,394,402,301,5,2023_09_03 22:02:47,18
1932,1933,WE,SkyW-Trials,EndZone_3297.png ,366,190,22,344,196,46,380,216,91,386,272,147,382,426,303,5,2023_09_03 22:03:24,18
1933,1934,WE,Lava Fissure,EndZone_3298.png ,194,512,22,184,502,45,170,538,91,216,542,148,352,472,301,5,2023_09_03 22:04:02,18
1934,1935,WE,Lava Siphon,EndZone_3299.png ,610,716,22,632,714,44,662,734,91,692,704,149,586,590,302,5,2023_09_03 22:04:39,18
1935,1936,WE,Thermal Station,EndZone_33.png ,144,844,22,148,824,44,170,782,91,200,734,149,340,672,302,5,2024_03_24 14:50:45,18
1936,1937,WE,Countdown,EndZone_3301.png ,294,406,22,292,408,46,314,386,91,288,402,147,436,432,301,5,2023_09_03 22:05:46,18
1937,1938,SP,Mill,EndZone_3304.png ,128,436,20,146,430,40,184,444,80,252,450,150,404,408,306,5,2024_02_26 08:18:13,18
1938,1939,WE,Lava Fissure,EndZone_3305.png ,92,358,22,100,378,45,142,366,91,200,370,148,300,486,302,5,2023_09_03 22:08:16,18
1939,1940,WE,Countdown,EndZone_3306.png ,232,408,21,232,408,45,246,372,90,286,334,147,400,438,303,5,2023_09_03 22:08:54,18
1940,1941,WE,SkyW-Trials,EndZone_3307.png ,324,168,22,312,186,45,342,220,91,368,270,147,480,374,302,5,2023_09_03 22:09:31,18
1941,1942,WE,Landslide,EndZone_3311.png ,442,394,22,440,394,46,442,352,91,438,392,149,554,458,301,5,2023_09_03 22:12:01,18
1942,1943,WE,Lava Siphon,EndZone_3312.png ,524,862,22,536,852,46,530,858,91,550,816,147,514,666,303,5,2023_09_03 22:12:38,18
1943,1944,WE,Lava Fissure,EndZone_3317 (2).png ,102,382,22,114,396,46,144,430,92,172,476,149,310,542,301,5,2024_02_28 23:59:43,18
1944,1945,WE,Lava Fissure,EndZone_3317.png ,172,358,22,182,348,46,180,358,90,226,388,149,372,430,301,5,2023_09_03 22:15:28,18
1945,1946,SP,Launchpad,EndZone_3318.png ,750,616,20,734,608,40,710,632,80,658,584,151,520,510,306,5,2024_02_29 00:00:16,18
1946,1947,WE,Monument,EndZone_3319.png ,516,392,23,522,406,44,548,388,93,560,404,147,528,552,301,5,2023_09_03 22:16:35,18
1947,1948,WE,Monument,EndZone_332.png ,530,382,21,538,398,46,556,412,91,608,432,149,470,486,301,5,2023_11_14 14:26:25,18
1948,1949,WE,Tree,EndZone_3320.png ,380,872,22,386,858,46,426,844,90,448,796,148,392,652,301,5,2023_09_03 22:17:13,18
1949,1950,WE,Lava Fissure,EndZone_3321.png ,194,474,22,200,468,46,236,478,90,252,516,147,372,612,303,5,2024_02_29 00:01:53,18
1950,1951,WE,Thermal Station,EndZone_3322 (2).png ,282,632,22,276,644,46,284,622,92,242,592,149,380,524,303,5,2024_02_29 00:02:25,18
1951,1952,WE,Staging-Mirage,EndZone_3322.png ,180,558,22,180,540,45,202,514,90,240,534,147,390,498,303,5,2023_09_03 22:18:03,18
1952,1953,SP,Cascade Balls,EndZone_3323 (2).png ,636,640,20,646,654,40,666,654,81,620,604,150,570,456,305,5,2024_02_29 00:02:58,18
1953,1954,WE,FragE-NoName,EndZone_3323.png ,630,550,22,628,540,46,622,554,92,654,564,147,514,626,301,5,2023_09_03 22:18:40,18
1954,1955,WE,Overlook,EndZone_3325 (2).png ,778,374,21,754,376,46,722,400,91,680,434,149,530,464,303,5,2024_02_29 00:04:03,18
1955,1956,WE,SkyW-Trials,EndZone_3325.png ,364,186,22,384,184,44,394,224,91,410,278,147,422,432,303,5,2023_09_03 22:19:56,18
1956,1957,WE,Overlook,EndZone_3326 (2).png ,742,310,23,728,322,46,682,324,91,654,366,149,530,456,303,5,2024_02_29 00:04:36,18
1957,1958,WE,Launch Site,EndZone_3326.png ,602,976,22,610,958,46,584,918,92,588,862,149,590,708,301,5,2023_09_03 22:20:16,18
1958,1959,SP,Storm Catcher,EndZone_3327.png ,836,390,20,822,398,40,784,406,80,728,448,151,576,408,306,5,2024_02_29 00:05:09,18
1959,1960,WE,Climatizer,EndZone_3328.png ,760,232,23,748,252,46,708,272,91,660,304,149,548,408,302,5,2023_09_03 22:21:14,18
1960,1961,WE,Lava Siphon,EndZone_333.png ,500,896,23,514,898,46,510,854,91,550,824,148,500,678,303,5,2023_11_14 14:27:03,18
1961,1962,WE,Lava Fissure,EndZone_3331 (2).png ,194,474,22,200,468,46,236,478,90,252,516,147,372,612,303,5,2024_02_29 00:07:18,18
1962,1963,WE,Survey-Epicenter,EndZone_3331.png ,592,388,22,592,374,46,598,368,91,642,400,149,508,474,302,5,2023_09_03 22:22:50,18
1963,1964,WE,Overlook,EndZone_3333.png ,770,360,22,760,344,45,724,320,91,668,326,149,580,452,303,5,2023_09_03 22:23:49,18
1964,1965,WE,SkyW-Trials,EndZone_3334.png ,306,184,21,326,188,46,318,230,91,324,286,147,366,432,302,5,2023_09_03 22:24:26,18
1965,1966,WE,Countdown,EndZone_3335.png ,272,350,21,258,350,45,264,342,91,304,362,148,440,428,301,5,2023_09_03 22:24:46,18
1966,1967,WE,Thermal Station,EndZone_3336 (2).png ,166,682,22,172,674,46,186,716,90,230,692,148,324,568,302,5,2024_02_29 00:10:01,18
1967,1968,WE,Overlook,EndZone_3336.png ,696,334,23,706,354,45,672,374,90,658,336,149,510,382,301,5,2023_09_03 22:25:23,18
1968,1969,WE,Overlook,EndZone_3337.png ,752,312,22,750,312,46,752,354,90,732,406,149,578,388,301,5,2023_09_03 22:26:01,18
1969,1970,WE,Survey-Epicenter,EndZone_3338.png ,638,372,23,636,374,46,680,368,91,632,370,147,574,512,302,5,2023_09_03 22:26:38,18
1970,1971,WE,Launch Site,EndZone_3339 (2).png ,618,952,22,620,930,46,636,888,91,602,844,148,550,696,303,5,2024_03_01 08:27:14,18
1971,1972,WE,Overlook,EndZone_3339.png ,686,404,21,676,386,46,648,404,90,660,458,147,530,538,302,5,2023_09_03 22:27:16,18
1972,1973,WE,Harvester,EndZone_3340.png ,472,816,22,452,822,45,458,810,91,474,760,149,536,620,302,5,2023_09_03 22:27:53,18
1973,1974,SP,Barometer,EndZone_3341.png ,362,672,20,374,664,40,376,700,81,390,630,151,524,552,305,5,2024_03_01 08:28:25,18
1974,1975,SP,Barometer,EndZone_3342.png ,400,654,20,414,662,40,408,646,79,376,606,151,462,476,305,5,2024_03_01 18:13:31,18
1975,1976,WE,Survey-Epicenter,EndZone_3343.png ,660,366,21,670,360,45,642,368,91,618,416,148,532,542,302,5,2024_03_01 18:14:04,18
1976,1977,SP,Northpad,EndZone_3344.png ,262,122,20,280,130,41,290,170,81,298,238,149,400,356,305,5,2024_03_01 18:14:36,18
1977,1978,SP,Launchpad,EndZone_3345 (2).png ,754,678,19,744,668,41,706,664,81,656,614,149,558,496,306,5,2024_03_01 18:15:09,18
1978,1979,WE,Overlook,EndZone_3345.png ,796,424,21,778,418,46,742,398,91,708,436,149,580,520,301,5,2023_09_03 22:30:27,18
1979,1980,WE,Overlook,EndZone_3346 (2).png ,748,364,22,766,368,46,742,402,91,696,370,149,620,504,302,5,2024_03_01 18:15:41,18
1980,1981,WE,Stacks-Maude,EndZone_3346.png ,736,766,22,734,778,46,740,734,91,686,738,149,644,590,301,5,2023_09_03 22:31:04,18
1981,1982,SP,Wall,EndZone_3347.png ,598,242,20,598,222,40,584,256,80,554,316,150,570,468,306,5,2024_03_05 00:14:40,18
1982,1983,WE,Lava Fissure,EndZone_3348.png ,116,314,23,116,338,45,150,366,91,206,370,147,326,466,303,5,2023_09_03 22:32:02,18
1983,1984,WE,SkyW-Trials,EndZone_3349.png ,114,234,21,134,246,46,152,288,92,206,308,148,290,438,303,5,2024_03_05 00:15:37,18
1984,1985,WE,SkyE,EndZone_3350 (2).png ,402,180,23,396,202,46,416,236,91,448,284,149,506,426,303,5,2024_03_05 00:16:09,18
1985,1986,WE,Thermal Station,EndZone_3350.png ,280,738,22,276,748,44,290,744,92,272,702,147,334,562,302,5,2023_09_03 22:33:00,18
1986,1987,SP,Northpad,EndZone_3351 (2).png ,294,238,22,294,256,40,298,294,80,366,310,150,408,458,305,5,2024_03_05 00:16:42,18
1987,1988,WE,Staging-Mirage,EndZone_3351.png ,146,548,23,152,560,46,176,578,91,218,542,149,372,556,302,5,2023_09_03 22:33:20,18
1988,1989,SP,Devastated-Coast,EndZone_3352.png ,772,768,20,758,752,41,750,712,80,696,668,151,590,556,305,5,2024_03_05 00:17:15,18
